games,2048 rate
116353.5697835099,0.49
116453.6158452326,0.52
116553.66190695533,0.5
116653.70796867803,0.37
116753.75403040074,0.43
116853.80009212345,0.39
116953.84615384616,0.5
117053.89221556886,0.37
117153.93827729157,0.45
117253.98433901428,0.55
117354.03040073699,0.42
117454.07646245969,0.53
117554.1225241824,0.39
117654.1685859051,0.53
117754.21464762783,0.45
117854.26070935054,0.48
117954.30677107324,0.58
118054.35283279595,0.56
118154.39889451866,0.5
118254.44495624136,0.39
118354.49101796407,0.51
118454.53707968678,0.48
118554.58314140949,0.51
118654.6292031322,0.55
118754.6752648549,0.45
118854.72132657761,0.49
118954.76738830033,0.5
119054.81345002304,0.47
119154.85951174574,0.47
119254.90557346845,0.42
119354.95163519116,0.44
119454.99769691387,0.47
119555.04375863657,0.55
119655.08982035928,0.52
119755.13588208199,0.43
119855.1819438047,0.45
119955.2280055274,0.49
120055.27406725011,0.42
120155.32012897283,0.47
120255.36619069554,0.49
120355.41225241825,0.44
120455.45831414095,0.41
120555.50437586366,0.49
120655.55043758637,0.45
120755.59649930907,0.48
120855.64256103178,0.51
120955.68862275449,0.5
121055.7346844772,0.39
121155.7807461999,0.47
121255.82680792261,0.46
121355.87286964533,0.43
121455.91893136804,0.51
121555.96499309075,0.55
121656.01105481345,0.41
121756.05711653616,0.28
121856.10317825887,0.53
121956.14923998158,0.57
122056.19530170428,0.6
122156.24136342699,0.52
122256.2874251497,0.48
122356.3334868724,0.54
122456.37954859511,0.32
122556.42561031782,0.5
122656.47167204054,0.46
122756.51773376325,0.44
122856.56379548596,0.49
122956.60985720866,0.46
123056.65591893137,0.57
123156.70198065408,0.42
123256.74804237678,0.57
123356.79410409949,0.43
123456.8401658222,0.5
123556.8862275449,0.46
123656.93228926761,0.49
123756.97835099032,0.58
123857.02441271304,0.46
123957.07047443575,0.54
124057.11653615846,0.42
124157.16259788116,0.55
124257.20865960387,0.53
124357.25472132658,0.51
124457.30078304929,0.42
124557.346844772,0.42
124657.3929064947,0.55
124757.43896821741,0.51
124857.48502994012,0.4
124957.53109166282,0.43
125057.57715338554,0.42
125157.62321510825,0.43
125257.66927683096,0.52
125357.71533855367,0.52
125457.76140027637,0.5
125557.80746199908,0.44
125657.85352372179,0.39
125757.8995854445,0.44
125857.9456471672,0.43
125957.99170888991,0.39
126058.03777061262,0.45
126158.08383233532,0.44
126258.12989405805,0.39
126358.17595578075,0.42
126458.22201750346,0.54
126558.26807922617,0.46
126658.31414094887,0.49
126758.36020267158,0.4
126858.40626439429,0.42
126958.452326117,0.43
127058.4983878397,0.36
127158.54444956241,0.42
127258.59051128512,0.5
127358.63657300783,0.45
127458.68263473055,0.45
127558.72869645325,0.48
127658.77475817596,0.4
127758.82081989867,0.51
127858.86688162138,0.59
127958.91294334408,0.46
128058.95900506679,0.43
128159.0050667895,0.48
128259.0511285122,0.51
128359.09719023491,0.46
128459.14325195762,0.43
128559.18931368033,0.45
128659.23537540303,0.44
128759.28143712576,0.49
128859.32749884846,0.48
128959.37356057117,0.44
129059.41962229388,0.48
129159.46568401658,0.44
129259.51174573929,0.44
129359.557807462,0.4
129459.6038691847,0.41
129559.64993090741,0.4
129659.69599263012,0.49
129759.74205435283,0.53
129859.78811607554,0.42
129959.83417779826,0.48
130059.88023952096,0.42
130159.92630124367,0.41
130259.97236296638,0.45
130360.01842468909,0.41
130460.0644864118,0.51
130560.1105481345,0.51
130660.15660985721,0.44
130760.20267157991,0.41
130860.24873330262,0.42
130960.29479502533,0.53
131060.34085674804,0.51
131160.38691847076,0.44
131260.43298019347,0.36
131360.47904191617,0.45
131460.52510363888,0.46
131560.5711653616,0.36
131660.6172270843,0.47
131760.663288807,0.39
131860.7093505297,0.36
131960.75541225242,0.49
132060.80147397512,0.46
132160.84753569783,0.44
132260.89359742054,0.55
132360.93965914325,0.41
132460.98572086595,0.51
132561.03178258866,0.45
132661.07784431137,0.38
132761.12390603407,0.5
132861.16996775678,0.45
132961.21602947952,0.41
133061.26209120222,0.42
133161.30815292493,0.48
133261.35421464764,0.47
133361.40027637035,0.53
133461.44633809305,0.42
133561.49239981576,0.37
133661.53846153847,0.45
133761.58452326118,0.43
133861.63058498388,0.5
133961.6766467066,0.52
134061.7227084293,0.57
134161.768770152,0.42
134261.8148318747,0.46
134361.86089359742,0.51
134461.90695532013,0.46
134561.95301704283,0.51
134661.99907876554,0.39
134762.04514048825,0.41
134862.09120221096,0.51
134962.13726393366,0.41
135062.18332565637,0.47
135162.22938737908,0.49
135262.27544910178,0.41
135362.3215108245,0.39
135462.36757254723,0.42
135562.41363426993,0.39
135662.45969599264,0.47
135762.50575771535,0.43
135862.55181943806,0.46
135962.59788116076,0.48
136062.64394288347,0.45
136162.69000460618,0.31
136262.7360663289,0.38
136362.7821280516,0.45
136462.8281897743,0.37
136562.874251497,0.42
136662.9203132197,0.41
136762.96637494242,0.41
136863.01243666513,0.46
136963.05849838784,0.47
137063.10456011054,0.51
137163.15062183325,0.42
137263.19668355596,0.46
137363.24274527867,0.41
137463.28880700137,0.51
137563.33486872408,0.49
137663.3809304468,0.48
137763.4269921695,0.45
137863.47305389223,0.44
137963.51911561494,0.41
138063.56517733764,0.36
138163.61123906035,0.43
138263.65730078306,0.44
138363.70336250577,0.39
138463.74942422847,0.48
138563.79548595118,0.44
138663.8415476739,0.39
138763.8876093966,0.48
138863.9336711193,0.47
138963.979732842,0.44
139064.02579456472,0.43
139164.07185628742,0.46
139264.11791801013,0.47
139364.16397973284,0.37
139464.21004145555,0.42
139564.25610317825,0.39
139664.30216490096,0.46
139764.34822662367,0.34
139864.39428834638,0.43
139964.44035006908,0.45
140064.4864117918,0.41
140164.5324735145,0.43
140264.57853523723,0.47
140364.62459695994,0.43
140464.67065868265,0.4
140564.71672040535,0.43
140664.76278212806,0.47
140764.80884385077,0.44
140864.85490557348,0.29
140964.90096729618,0.43
141064.9470290189,0.46
141164.9930907416,0.39
141265.0391524643,0.43
141365.085214187,0.36
141465.13127590972,0.39
141565.17733763243,0.33
141665.22339935513,0.49
141765.26946107784,0.42
141865.31552280055,0.43
141965.36158452326,0.45
142065.40764624596,0.43
142165.45370796867,0.34
142265.49976969138,0.55
142365.54583141409,0.44
142465.5918931368,0.33
142565.6379548595,0.43
142665.6840165822,0.38
142765.73007830494,0.4
142865.77614002765,0.36
142965.82220175036,0.39
143065.86826347306,0.33
143165.91432519577,0.42
143265.96038691848,0.4
143366.0064486412,0.37
143466.0525103639,0.4
143566.0985720866,0.46
143666.1446338093,0.37
143766.19069553202,0.38
143866.23675725472,0.42
143966.28281897743,0.37
144066.32888070014,0.39
144166.37494242284,0.4
144266.42100414555,0.34
144366.46706586826,0.35
144466.51312759097,0.46
144566.55918931367,0.36
144666.60525103638,0.38
144766.6513127591,0.48
144866.6973744818,0.45
144966.7434362045,0.4
145066.7894979272,0.38
145166.83555964995,0.37
145266.88162137265,0.38
145366.92768309536,0.36
145466.97374481807,0.44
145567.01980654077,0.42
145667.06586826348,0.38
145767.1119299862,0.48
145867.1579917089,0.29
145967.2040534316,0.47
146067.2501151543,0.38
146167.29617687702,0.4
146267.34223859973,0.47
146367.38830032243,0.4
146467.43436204514,0.37
146567.48042376785,0.35
146667.52648549055,0.38
146767.57254721326,0.39
146867.61860893597,0.39
146967.66467065868,0.33
147067.71073238138,0.37
147167.7567941041,0.38
147267.8028558268,0.38
147367.8489175495,0.36
147467.8949792722,0.42
147567.94104099492,0.42
147667.98710271766,0.43
147768.03316444036,0.44
147868.07922616307,0.5
147968.12528788578,0.44
148068.17134960848,0.47
148168.2174113312,0.41
148268.2634730539,0.36
148368.3095347766,0.28
148468.3555964993,0.41
148568.40165822202,0.4
148668.44771994473,0.36
148768.49378166744,0.34
148868.53984339014,0.42
148968.58590511285,0.4
149068.63196683556,0.38
149168.67802855826,0.35
149268.72409028097,0.36
149368.77015200368,0.33
149468.8162137264,0.37
149568.8622754491,0.5
149668.9083371718,0.35
149768.9543988945,0.4
149869.00046061722,0.37
149969.04652233992,0.5
150069.09258406266,0.46
150169.13864578537,0.39
150269.18470750807,0.37
150369.23076923078,0.32
150469.2768309535,0.31
150569.3228926762,0.43
150669.3689543989,0.38
150769.4150161216,0.29
150869.46107784432,0.39
150969.50713956702,0.4
151069.55320128973,0.48
151169.59926301244,0.44
151269.64532473515,0.37
151369.69138645785,0.34
151469.73744818056,0.42
151569.78350990327,0.35
151669.82957162597,0.29
151769.87563334868,0.35
151869.9216950714,0.31
151969.9677567941,0.41
152070.0138185168,0.28
152170.0598802395,0.41
152270.10594196222,0.38
152370.15200368493,0.4
152470.19806540766,0.36
152570.24412713037,0.29
152670.29018885308,0.41
152770.33625057578,0.47
152870.3823122985,0.38
152970.4283740212,0.46
153070.4744357439,0.41
153170.5204974666,0.4
153270.56655918932,0.38
153370.61262091203,0.38
153470.65868263473,0.43
153570.70474435744,0.32
153670.75080608015,0.4
153770.79686780286,0.36
153870.84292952556,0.39
153970.88899124827,0.46
154070.93505297098,0.38
154170.98111469368,0.42
154271.0271764164,0.45
154371.0732381391,0.38
154471.1192998618,0.38
154571.1653615845,0.43
154671.21142330722,0.33
154771.25748502993,0.33
154871.30354675264,0.37
154971.34960847537,0.32
155071.39567019808,0.34
155171.4417319208,0.35
155271.4877936435,0.38
155371.5338553662,0.46
155471.5799170889,0.37
155571.62597881161,0.33
155671.67204053432,0.38
155771.71810225703,0.44
155871.76416397974,0.5
155971.81022570244,0.37
156071.85628742515,0.4
156171.90234914786,0.42
156271.94841087057,0.37
156371.99447259327,0.39
156472.04053431598,0.44
156572.0865960387,0.41
156672.1326577614,0.39
156772.1787194841,0.39
156872.2247812068,0.4
156972.27084292952,0.44
157072.31690465222,0.42
157172.36296637493,0.44
157272.40902809764,0.37
157372.45508982037,0.36
157472.50115154308,0.37
157572.5472132658,0.45
157672.5932749885,0.26
157772.6393367112,0.3
157872.6853984339,0.46
157972.73146015662,0.39
158072.77752187932,0.31
158172.82358360203,0.36
158272.86964532474,0.37
158372.91570704745,0.41
158472.96176877015,0.4
158573.00783049286,0.35
158673.05389221557,0.48
158773.09995393828,0.37
158873.14601566098,0.42
158973.1920773837,0.46
159073.2381391064,0.49
159173.2842008291,0.39
159273.3302625518,0.5
159373.37632427452,0.38
159473.42238599723,0.39
159573.46844771993,0.43
159673.51450944264,0.34
159773.56057116538,0.45
159873.60663288808,0.38
159973.6526946108,0.3
160073.6987563335,0.35
160173.7448180562,0.34
160273.7908797789,0.4
160373.83694150162,0.38
160473.88300322433,0.43
160573.92906494703,0.34
160673.97512666974,0.45
160774.02118839245,0.39
160874.06725011516,0.46
160974.11331183786,0.37
161074.15937356057,0.39
161174.20543528328,0.46
161274.251497006,0.37
161374.2975587287,0.39
161474.3436204514,0.39
161574.3896821741,0.39
161674.4357438968,0.42
161774.48180561952,0.43
161874.52786734223,0.4
161974.57392906494,0.33
162074.61999078764,0.41
162174.66605251035,0.44
162274.7121142331,0.37
162374.7581759558,0.45
162474.8042376785,0.34
162574.8502994012,0.41
162674.89636112392,0.39
162774.94242284662,0.44
162874.98848456933,0.42
162975.03454629204,0.38
163075.08060801474,0.41
163175.12666973745,0.45
163275.17273146016,0.44
163375.21879318287,0.4
163475.26485490557,0.36
163575.31091662828,0.35
163675.356978351,0.4
163775.4030400737,0.4
163875.4491017964,0.35
163975.4951635191,0.42
164075.54122524182,0.33
164175.58728696452,0.36
164275.63334868723,0.44
164375.67941040994,0.24
164475.72547213265,0.43
164575.77153385535,0.42
164675.8175955781,0.34
164775.8636573008,0.36
164875.9097190235,0.39
164975.9557807462,0.39
165076.00184246892,0.33
165176.04790419163,0.35
165276.09396591433,0.34
165376.14002763704,0.38
165476.18608935975,0.4
165576.23215108245,0.34
165676.27821280516,0.26
165776.32427452787,0.35
165876.37033625058,0.4
165976.41639797328,0.3
166076.462459696,0.37
166176.5085214187,0.36
166276.5545831414,0.3
166376.6006448641,0.38
166476.64670658682,0.36
166576.69276830953,0.39
166676.73883003223,0.42
166776.78489175494,0.37
166876.83095347765,0.33
166976.87701520036,0.27
167076.92307692306,0.36
167176.9691386458,0.4
167277.0152003685,0.4
167377.0612620912,0.39
167477.10732381392,0.35
167577.15338553663,0.35
167677.19944725934,0.36
167777.24550898204,0.32
167877.29157070475,0.46
167977.33763242746,0.33
168077.38369415016,0.3
168177.42975587287,0.41
168277.47581759558,0.35
168377.5218793183,0.39
168477.567941041,0.33
168577.6140027637,0.28
168677.6600644864,0.31
168777.70612620912,0.26
168877.75218793182,0.29
168977.79824965453,0.46
169077.84431137724,0.47
169177.89037309994,0.38
169277.93643482265,0.33
169377.98249654536,0.29
169478.02855826807,0.42
169578.0746199908,0.47
169678.1206817135,0.3
169778.16674343622,0.33
169878.21280515892,0.41
169978.25886688163,0.35
170078.30492860434,0.39
170178.35099032705,0.39
170278.39705204975,0.36
170378.44311377246,0.39
170478.48917549517,0.43
170578.53523721787,0.5
170678.58129894058,0.39
170778.6273606633,0.36
170878.673422386,0.45
170978.7194841087,0.33
171078.7655458314,0.38
171178.81160755412,0.38
171278.85766927683,0.37
171378.90373099953,0.36
171478.94979272224,0.37
171578.99585444495,0.36
171679.04191616765,0.33
171779.08797789036,0.41
171879.13403961307,0.34
171979.1801013358,0.33
172079.2261630585,0.41
172179.27222478122,0.31
172279.31828650393,0.34
172379.36434822663,0.31
172479.41040994934,0.38
172579.45647167205,0.39
172679.50253339476,0.3
172779.54859511746,0.31
172879.59465684017,0.44
172979.64071856288,0.33
173079.68678028558,0.32
173179.7328420083,0.42
173279.778903731,0.29
173379.8249654537,0.4
173479.8710271764,0.46
173579.91708889912,0.37
173679.96315062183,0.35
173780.00921234454,0.4
173880.05527406724,0.31
173980.10133578995,0.33
174080.14739751266,0.37
174180.19345923536,0.46
174280.23952095807,0.44
174380.28558268078,0.34
174480.33164440352,0.35
174580.37770612622,0.31
174680.42376784893,0.42
174780.46982957164,0.4
174880.51589129434,0.33
174980.56195301705,0.44
175080.60801473976,0.39
175180.65407646247,0.43
175280.70013818517,0.38
175380.74619990788,0.32
175480.7922616306,0.34
175580.8383233533,0.33
175680.884385076,0.39
175780.9304467987,0.43
175880.97650852142,0.44
175981.02257024412,0.34
176081.06863196683,0.43
176181.11469368954,0.36
176281.16075541225,0.46
176381.20681713495,0.31
176481.25287885766,0.35
176581.29894058037,0.36
176681.34500230307,0.3
176781.39106402578,0.33
176881.43712574852,0.34
176981.48318747123,0.31
177081.52924919393,0.31
177181.57531091664,0.37
177281.62137263935,0.39
177381.66743436205,0.32
177481.71349608476,0.33
177581.75955780747,0.4
177681.80561953018,0.28
177781.85168125288,0.38
177881.8977429756,0.27
177981.9438046983,0.37
178081.989866421,0.3
178182.0359281437,0.34
178282.08198986642,0.39
178382.12805158913,0.39
178482.17411331183,0.39
178582.22017503454,0.35
178682.26623675725,0.35
178782.31229847996,0.3
178882.35836020266,0.43
178982.40442192537,0.39
179082.45048364808,0.39
179182.49654537078,0.37
179282.54260709352,0.32
179382.58866881623,0.33
179482.63473053894,0.31
179582.68079226164,0.37
179682.72685398435,0.37
179782.77291570706,0.39
179882.81897742976,0.4
179982.86503915247,0.34
180082.91110087518,0.29
180182.9571625979,0.4
180283.0032243206,0.37
180383.0492860433,0.4
180483.095347766,0.29
180583.14140948871,0.44
180683.18747121142,0.32
180783.23353293413,0.36
180883.27959465684,0.34
180983.32565637954,0.35
181083.37171810225,0.38
181183.41777982496,0.43
181283.46384154767,0.33
181383.50990327037,0.43
181483.55596499308,0.41
181583.6020267158,0.28
181683.6480884385,0.22
181783.69415016123,0.34
181883.74021188394,0.4
181983.78627360665,0.31
182083.83233532935,0.4
182183.87839705206,0.44
182283.92445877477,0.3
182383.97052049747,0.34
182484.01658222018,0.31
182584.0626439429,0.35
182684.1087056656,0.36
182784.1547673883,0.3
182884.200829111,0.41
182984.24689083372,0.34
183084.29295255643,0.31
183184.33901427913,0.29
183284.38507600184,0.38
183384.43113772455,0.34
183484.47719944725,0.3
183584.52326116996,0.29
183684.56932289267,0.23
183784.61538461538,0.31
183884.66144633808,0.32
183984.7075080608,0.37
184084.7535697835,0.32
184184.79963150623,0.36
184284.84569322894,0.33
184384.89175495165,0.33
184484.93781667436,0.35
184584.98387839706,0.36
184685.02994011977,0.37
184785.07600184248,0.35
184885.12206356518,0.35
184985.1681252879,0.31
185085.2141870106,0.35
185185.2602487333,0.38
185285.306310456,0.34
185385.35237217872,0.38
185485.39843390143,0.36
185585.44449562414,0.32
185685.49055734684,0.34
185785.53661906955,0.35
185885.58268079226,0.36
185985.62874251496,0.38
186085.67480423767,0.37
186185.72086596038,0.38
186285.7669276831,0.35
186385.8129894058,0.36
186485.8590511285,0.33
186585.9051128512,0.31
186685.95117457394,0.3
186785.99723629665,0.37
186886.04329801936,0.32
186986.08935974207,0.36
187086.13542146477,0.46
187186.18148318748,0.39
187286.2275449102,0.37
187386.2736066329,0.37
187486.3196683556,0.29
187586.3657300783,0.32
187686.41179180102,0.35
187786.45785352372,0.39
187886.50391524643,0.4
187986.54997696914,0.39
188086.59603869185,0.36
188186.64210041455,0.3
188286.68816213726,0.34
188386.73422385997,0.28
188486.78028558267,0.35
188586.82634730538,0.39
188686.8724090281,0.29
188786.9184707508,0.33
188886.9645324735,0.39
188987.0105941962,0.42
189087.05665591895,0.26
189187.10271764165,0.37
189287.14877936436,0.25
189387.19484108707,0.36
189487.24090280978,0.34
189587.28696453248,0.25
189687.3330262552,0.3
189787.3790879779,0.37
189887.4251497006,0.32
189987.4712114233,0.32
190087.51727314602,0.21
190187.56333486873,0.39
190287.60939659143,0.34
190387.65545831414,0.39
190487.70152003685,0.33
190587.74758175956,0.34
190687.79364348226,0.4
190787.83970520497,0.39
190887.88576692768,0.32
190987.93182865038,0.32
191087.9778903731,0.24
191188.0239520958,0.41
191288.0700138185,0.34
191388.1160755412,0.35
191488.16213726395,0.33
191588.20819898666,0.31
191688.25426070936,0.44
191788.30032243207,0.38
191888.34638415478,0.34
191988.39244587749,0.41
192088.4385076002,0.36
192188.4845693229,0.38
192288.5306310456,0.23
192388.5766927683,0.27
192488.62275449102,0.24
192588.66881621373,0.33
192688.71487793644,0.29
192788.76093965914,0.25
192888.80700138185,0.33
192988.85306310456,0.25
193088.89912482727,0.42
193188.94518654997,0.32
193288.99124827268,0.36
193389.0373099954,0.33
193489.0833717181,0.42
193589.1294334408,0.43
193689.1754951635,0.36
193789.22155688622,0.34
193889.26761860892,0.35
193989.31368033166,0.26
194089.35974205437,0.33
194189.40580377707,0.42
194289.45186549978,0.29
194389.4979272225,0.39
194489.5439889452,0.33
194589.5900506679,0.4
194689.6361123906,0.25
194789.68217411332,0.32
194889.72823583602,0.33
194989.77429755873,0.34
195089.82035928144,0.36
195189.86642100415,0.36
195289.91248272685,0.35
195389.95854444956,0.35
195490.00460617227,0.43
195590.05066789498,0.22
195690.09672961768,0.38
195790.1427913404,0.37
195890.1888530631,0.3
195990.2349147858,0.29
196090.2809765085,0.34
196190.32703823122,0.4
196290.37309995393,0.39
196390.41916167666,0.26
196490.46522339937,0.21
196590.51128512208,0.32
196690.55734684478,0.38
196790.6034085675,0.37
196890.6494702902,0.2
196990.6955320129,0.32
197090.7415937356,0.32
197190.78765545832,0.39
197290.83371718103,0.4
197390.87977890373,0.35
197490.92584062644,0.35
197590.97190234915,0.31
197691.01796407186,0.24
197791.06402579456,0.32
197891.11008751727,0.27
197991.15614923998,0.38
198091.20221096269,0.39
198191.2482726854,0.27
198291.2943344081,0.43
198391.3403961308,0.44
198491.3864578535,0.4
198591.43251957622,0.35
198691.47858129893,0.3
198791.52464302164,0.38
198891.57070474437,0.26
198991.61676646708,0.31
199091.6628281898,0.38
199191.7088899125,0.32
199291.7549516352,0.38
199391.8010133579,0.28
199491.84707508062,0.32
199591.89313680332,0.41
199691.93919852603,0.25
199791.98526024874,0.36
199892.03132197144,0.36
199992.07738369415,0.33
200092.12344541686,0.37
200192.16950713957,0.39
200292.21556886227,0.33
200392.26163058498,0.32
200492.3076923077,0.3
200592.3537540304,0.34
200692.3998157531,0.29
200792.4458774758,0.27
200892.49193919852,0.32
200992.53800092122,0.35
201092.58406264393,0.37
201192.63012436664,0.31
201292.67618608937,0.34
201392.72224781208,0.45
201492.7683095348,0.28
201592.8143712575,0.33
201692.8604329802,0.33
201792.9064947029,0.36
201892.95255642562,0.37
201992.99861814833,0.37
202093.04467987103,0.29
202193.09074159374,0.3
202293.13680331645,0.36
202393.18286503915,0.37
202493.22892676186,0.38
202593.27498848457,0.25
202693.32105020728,0.33
202793.36711192998,0.24
202893.4131736527,0.38
202993.4592353754,0.44
203093.5052970981,0.27
203193.5513588208,0.38
203293.59742054352,0.32
203393.64348226623,0.38
203493.68954398893,0.34
203593.73560571164,0.38
203693.78166743438,0.34
203793.82772915708,0.38
203893.8737908798,0.29
203993.9198526025,0.38
204093.9659143252,0.32
204194.0119760479,0.35
204294.05803777062,0.37
204394.10409949333,0.29
204494.15016121604,0.39
204594.19622293874,0.33
204694.24228466145,0.36
204794.28834638416,0.38
204894.33440810686,0.37
204994.38046982957,0.25
205094.42653155228,0.34
205194.472593275,0.3
205294.5186549977,0.3
205394.5647167204,0.25
205494.6107784431,0.24
205594.65684016582,0.3
205694.70290188852,0.3
205794.74896361123,0.27
205894.79502533394,0.3
205994.84108705664,0.32
206094.88714877935,0.3
206194.9332105021,0.43
206294.9792722248,0.36
206395.0253339475,0.33
206495.0713956702,0.3
206595.11745739292,0.31
206695.16351911562,0.31
206795.20958083833,0.3
206895.25564256104,0.25
206995.30170428375,0.38
207095.34776600645,0.29
207195.39382772916,0.34
207295.43988945187,0.32
207395.48595117457,0.31
207495.53201289728,0.28
207595.57807462,0.25
207695.6241363427,0.38
207795.6701980654,0.3
207895.7162597881,0.31
207995.76232151082,0.45
208095.80838323353,0.35
208195.85444495623,0.33
208295.90050667894,0.33
208395.94656840165,0.38
208495.99263012435,0.32
208596.0386918471,0.37
208696.0847535698,0.35
208796.1308152925,0.35
208896.1768770152,0.22
208996.22293873792,0.25
209096.26900046063,0.3
209196.31506218333,0.34
209296.36112390604,0.33
209396.40718562875,0.31
209496.45324735146,0.4
209596.49930907416,0.41
209696.54537079687,0.42
209796.59143251958,0.27
209896.63749424228,0.36
209996.683555965,0.35
210096.7296176877,0.23
210196.7756794104,0.37
210296.8217411331,0.32
210396.86780285582,0.35
210496.91386457853,0.37
210596.95992630124,0.37
210697.00598802394,0.43
210797.05204974665,0.36
210897.09811146936,0.35
210997.1441731921,0.3
211097.1902349148,0.33
211197.2362966375,0.32
211297.28235836021,0.31
211397.32842008292,0.34
211497.37448180563,0.3
211597.42054352834,0.28
211697.46660525104,0.31
211797.51266697375,0.36
211897.55872869646,0.35
211997.60479041917,0.36
212097.65085214187,0.42
212197.69691386458,0.39
212297.7429755873,0.4
212397.78903731,0.33
212497.8350990327,0.4
212597.8811607554,0.25
212697.92722247812,0.37
212797.97328420082,0.31
212898.01934592353,0.34
212998.06540764624,0.26
213098.11146936895,0.29
213198.15753109165,0.4
213298.20359281436,0.3
213398.24965453707,0.39
213498.2957162598,0.27
213598.3417779825,0.34
213698.38783970522,0.3
213798.43390142792,0.39
213898.47996315063,0.36
213998.52602487334,0.46
214098.57208659605,0.25
214198.61814831875,0.36
214298.66421004146,0.31
214398.71027176417,0.24
214498.75633348688,0.35
214598.80239520958,0.29
214698.8484569323,0.32
214798.894518655,0.33
214898.9405803777,0.37
214998.9866421004,0.38
215099.03270382312,0.39
215199.07876554583,0.37
215299.12482726853,0.34
215399.17088899124,0.35
215499.21695071395,0.32
215599.26301243666,0.32
215699.30907415936,0.37
215799.35513588207,0.33
215899.4011976048,0.32
215999.4472593275,0.32
216099.49332105022,0.38
216199.53938277293,0.31
216299.58544449563,0.21
216399.63150621834,0.25
216499.67756794105,0.34
216599.72362966376,0.3
216699.76969138646,0.34
216799.81575310917,0.32
216899.86181483188,0.28
216999.9078765546,0.28
217099.9539382773,0.35
217200.0,0.33
