games,Mean reward
56826.11494252874,32732.08
56926.160919540234,33174.44
57026.206896551725,33044.24
57126.25287356322,34255.6
57226.29885057471,33860.44
57326.34482758621,31474.28
57426.39080459771,33841.28
57526.4367816092,31078.92
57626.482758620696,33238.8
57726.528735632186,32505.48
57826.57471264368,31565.84
57926.620689655174,32378.56
58026.66666666667,33348.32
58126.71264367816,30959.56
58226.75862068966,32752.64
58326.80459770115,32977.84
58426.85057471265,33139.0
58526.89655172414,31231.76
58626.942528735635,31718.96
58726.98850574713,32693.24
58827.03448275862,32397.88
58927.08045977012,34656.52
59027.12643678161,31778.28
59127.17241379311,34619.44
59227.2183908046,31618.52
59327.2643678161,30880.92
59427.31034482759,32259.6
59527.356321839085,32706.68
59627.402298850575,31881.68
59727.44827586207,30643.32
59827.49425287357,30880.92
59927.54022988506,31339.08
60027.58620689656,31029.12
60127.63218390805,30134.84
60227.678160919546,31980.0
60327.724137931036,33100.16
60427.770114942534,32191.68
60527.816091954024,31780.64
60627.86206896552,32481.8
60727.90804597701,35156.92
60827.95402298851,33224.2
60928.0,31085.32
61028.0459770115,33892.64
61128.091954022995,34022.48
61228.137931034486,34016.4
61328.18390804598,33005.2
61428.22988505747,31641.4
61528.27586206897,32156.72
61628.32183908046,33733.96
61728.36781609196,31482.52
61828.41379310345,32772.56
61928.45977011495,33488.68
62028.50574712644,31808.52
62128.551724137935,33348.16
62228.59770114943,30563.0
62328.64367816092,31912.56
62428.68965517242,32365.2
62528.73563218391,33126.88
62628.78160919541,32651.28
62728.8275862069,32211.04
62828.873563218396,34407.88
62928.91954022989,34043.32
63028.965517241384,34465.16
63129.011494252874,32712.6
63229.05747126437,34237.44
63329.10344827586,32932.92
63429.14942528736,33346.28
63529.19540229886,35890.96
63629.24137931035,34283.12
63729.287356321845,35451.08
63829.333333333336,32851.32
63929.37931034483,33482.12
64029.425287356324,32563.16
64129.47126436782,32500.76
64229.51724137931,32640.72
64329.56321839081,29442.08
64429.6091954023,32977.04
64529.6551724138,33578.84
64629.70114942529,32919.8
64729.747126436785,32662.88
64829.79310344828,31326.32
64929.83908045977,34606.88
65029.88505747127,33101.68
65129.93103448276,34365.56
65229.97701149426,34697.56
65330.02298850575,31750.04
65430.06896551725,33617.44
65530.11494252874,32491.52
65630.16091954023,32120.8
65730.20689655172,33047.04
65830.25287356322,33986.56
65930.29885057472,35144.72
66030.34482758622,31560.92
66130.3908045977,32603.92
66230.4367816092,33278.56
66330.4827586207,32250.36
66430.5287356322,33230.48
66530.57471264368,34660.52
66630.62068965517,35492.56
66730.66666666667,32584.32
66830.71264367817,31807.8
66930.75862068965,32469.28
67030.80459770115,35707.68
67130.85057471265,36203.8
67230.89655172414,33384.92
67330.94252873564,35273.88
67430.98850574713,35542.92
67531.03448275862,31446.68
67631.08045977012,32985.84
67731.12643678162,32919.6
67831.1724137931,33723.6
67931.2183908046,36405.8
68031.2643678161,33671.6
68131.3103448276,32414.8
68231.35632183908,34913.32
68331.40229885057,33447.44
68431.44827586207,33896.52
68531.49425287357,31405.56
68631.54022988507,34963.4
68731.58620689655,34123.72
68831.63218390805,33347.0
68931.67816091955,33479.2
69031.72413793104,33287.64
69131.77011494253,32461.56
69231.81609195402,33488.92
69331.86206896552,33298.52
69431.90804597702,35628.96
69531.95402298852,33708.6
69632.0,33382.64
69732.0459770115,34723.28
69832.091954023,33418.32
69932.1379310345,32425.52
70032.18390804598,31677.32
70132.22988505747,32720.36
70232.27586206897,33586.04
70332.32183908047,34256.2
70432.36781609195,32796.4
70532.41379310345,34462.64
70632.45977011495,33729.68
70732.50574712644,34891.16
70832.55172413794,35006.88
70932.59770114943,34971.4
71032.64367816092,34719.92
71132.68965517242,33008.76
71232.73563218392,33454.16
71332.7816091954,32002.28
71432.8275862069,36279.0
71532.8735632184,33589.32
71632.9195402299,32337.88
71732.96551724138,34877.72
71833.01149425287,34684.84
71933.05747126437,36014.52
72033.10344827587,36117.68
72133.14942528737,33997.16
72233.19540229885,34315.8
72333.24137931035,33846.04
72433.28735632185,36118.4
72533.33333333334,35177.48
72633.37931034483,32459.6
72733.42528735632,34334.88
72833.47126436782,35053.12
72933.51724137932,34922.92
73033.5632183908,35705.2
73133.6091954023,36483.72
73233.6551724138,33220.2
73333.7011494253,36402.64
73433.74712643679,35672.68
73533.79310344828,34044.24
73633.83908045977,31886.68
73733.88505747127,33937.36
73833.93103448277,35337.28
73933.97701149425,34623.92
74034.02298850575,34885.08
74134.06896551725,34703.04
74234.11494252874,34636.88
74334.16091954023,35838.2
74434.20689655172,35219.0
74534.25287356322,35495.76
74634.29885057472,34701.6
74734.34482758622,36255.84
74834.3908045977,35242.56
74934.4367816092,34597.04
75034.4827586207,33232.0
75134.5287356322,35692.04
75234.57471264368,34491.12
75334.62068965517,36783.96
75434.66666666667,34760.8
75534.71264367817,33753.4
75634.75862068967,33781.76
75734.80459770115,35133.76
75834.85057471265,36039.64
75934.89655172414,35581.0
76034.94252873564,34782.84
76134.98850574713,35773.64
76235.03448275862,35672.8
76335.08045977012,34416.8
76435.12643678162,33432.84
76535.1724137931,34821.92
76635.2183908046,33332.52
76735.2643678161,35491.76
76835.3103448276,34775.52
76935.35632183909,34137.96
77035.40229885057,34904.8
77135.44827586207,34394.12
77235.49425287357,37101.72
77335.54022988507,33364.76
77435.58620689655,32608.8
77535.63218390805,34952.84
77635.67816091955,36026.84
77735.72413793104,35136.84
77835.77011494253,35519.08
77935.81609195402,35814.0
78035.86206896552,33170.52
78135.90804597702,37255.92
78235.95402298852,34852.72
78336.0,33285.6
78436.0459770115,35234.32
78536.091954023,36184.8
78636.1379310345,35495.32
78736.18390804598,37227.64
78836.22988505747,33279.92
78936.27586206897,35129.0
79036.32183908047,36098.0
79136.36781609195,36101.96
79236.41379310345,33788.44
79336.45977011495,38686.44
79436.50574712644,34348.76
79536.55172413794,33369.28
79636.59770114943,37409.32
79736.64367816092,35143.04
79836.68965517242,34435.8
79936.73563218392,35652.8
80036.7816091954,33083.6
80136.8275862069,35332.88
80236.8735632184,35419.8
80336.9195402299,35373.88
80436.96551724138,36563.04
80537.01149425287,36173.56
80637.05747126437,35905.48
80737.10344827587,36136.16
80837.14942528737,33725.16
80937.19540229885,38106.56
81037.24137931035,33404.0
81137.28735632185,33996.96
81237.33333333334,35971.24
81337.37931034483,35607.32
81437.42528735632,33040.16
81537.47126436782,35547.6
81637.51724137932,37291.84
81737.56321839082,34100.24
81837.6091954023,35082.76
81937.6551724138,31667.04
82037.7011494253,34710.0
82137.74712643679,33879.44
82237.79310344828,35384.44
82337.83908045977,36651.72
82437.88505747127,35139.68
82537.93103448277,33195.08
82637.97701149425,36240.12
82738.02298850575,36069.24
82838.06896551725,35737.6
82938.11494252874,37392.24
83038.16091954024,35021.96
83138.20689655172,34560.92
83238.25287356322,35847.12
83338.29885057472,35645.04
83438.34482758622,37025.76
83538.3908045977,35695.24
83638.4367816092,34166.72
83738.4827586207,37961.92
83838.5287356322,35361.28
83938.57471264368,38233.68
84038.62068965517,36358.64
84138.66666666667,34983.88
84238.71264367817,38203.72
84338.75862068967,35638.12
84438.80459770115,34601.32
84538.85057471265,36151.68
84638.89655172414,36273.96
84738.94252873564,35929.88
84838.98850574713,36216.56
84939.03448275862,35285.0
85039.08045977012,36216.52
85139.12643678162,33718.56
85239.1724137931,35762.28
85339.2183908046,36852.36
85439.2643678161,37262.48
85539.3103448276,36379.36
85639.35632183909,37317.8
85739.40229885057,34276.76
85839.44827586207,36483.64
85939.49425287357,35436.76
86039.54022988507,37423.88
86139.58620689655,34709.76
86239.63218390805,35853.6
86339.67816091955,37164.28
86439.72413793104,36213.56
86539.77011494253,34953.36
86639.81609195402,33331.52
86739.86206896552,33513.44
86839.90804597702,35263.68
86939.95402298852,35073.28
87040.0,35003.56
87140.0459770115,36544.92
87240.091954023,35239.52
87340.1379310345,36612.04
87440.18390804598,36125.48
87540.22988505747,34088.16
87640.27586206897,35069.72
87740.32183908047,36893.56
87840.36781609197,35622.0
87940.41379310345,37460.64
88040.45977011495,35387.76
88140.50574712644,34085.48
88240.55172413794,33691.6
88340.59770114943,36503.0
88440.64367816092,34882.24
88540.68965517242,37243.4
88640.73563218392,35703.56
88740.7816091954,36109.48
88840.8275862069,33489.64
88940.8735632184,36172.88
89040.9195402299,35798.28
89140.96551724139,36381.88
89241.01149425287,36663.08
89341.05747126437,36223.28
89441.10344827587,38089.4
89541.14942528737,37217.8
89641.19540229885,37368.12
89741.24137931035,39978.92
89841.28735632185,35260.36
89941.33333333334,34453.68
90041.37931034483,38549.64
90141.42528735632,35507.48
90241.47126436782,39219.2
90341.51724137932,38749.52
90441.56321839082,34989.36
90541.6091954023,36809.8
90641.6551724138,35892.16
90741.7011494253,35832.8
90841.74712643679,36723.0
90941.79310344828,35972.48
91041.83908045977,36106.08
91141.88505747127,37171.24
91241.93103448277,37705.8
91341.97701149425,35003.08
91442.02298850575,37195.68
91542.06896551725,37465.88
91642.11494252874,37356.88
91742.16091954024,36949.48
91842.20689655172,36200.08
91942.25287356322,35475.64
92042.29885057472,36763.88
92142.34482758622,34373.48
92242.3908045977,36212.76
92342.4367816092,37449.88
92442.4827586207,38488.12
92542.5287356322,36764.12
92642.57471264368,38991.28
92742.62068965517,39142.88
92842.66666666667,35309.96
92942.71264367817,37217.88
93042.75862068967,35832.24
93142.80459770115,35696.84
93242.85057471265,36298.96
93342.89655172414,38068.28
93442.94252873564,35754.12
93542.98850574713,34924.04
93643.03448275862,36470.36
93743.08045977012,38481.4
93843.12643678162,38957.48
93943.17241379312,36635.92
94043.2183908046,36460.48
94143.2643678161,37930.68
94243.3103448276,37759.52
94343.35632183909,36629.8
94443.40229885057,36847.64
94543.44827586207,35338.64
94643.49425287357,38496.16
94743.54022988507,36772.6
94843.58620689655,36444.0
94943.63218390805,36113.16
95043.67816091955,38630.44
95143.72413793104,38406.8
95243.77011494254,36752.84
95343.81609195402,36639.6
95443.86206896552,40188.8
95543.90804597702,36795.32
95643.95402298852,35550.16
95744.0,39292.68
95844.0459770115,37509.76
95944.091954023,37971.96
96044.1379310345,35418.36
96144.18390804598,36226.64
96244.22988505747,39683.96
96344.27586206897,37225.04
96444.32183908047,37839.96
96544.36781609197,35377.04
96644.41379310345,36738.96
96744.45977011495,37339.92
96844.50574712644,37575.48
96944.55172413794,39107.04
97044.59770114943,39021.36
97144.64367816092,39963.28
97244.68965517242,38510.16
97344.73563218392,40733.44
97444.7816091954,38142.48
97544.8275862069,38598.48
97644.8735632184,38051.36
97744.9195402299,37322.2
97844.96551724139,38642.68
97945.01149425287,38845.6
98045.05747126437,40690.12
98145.10344827587,38696.84
98245.14942528737,37253.56
98345.19540229885,38269.0
98445.24137931035,38793.8
98545.28735632185,37873.72
98645.33333333334,38929.64
98745.37931034483,39674.6
98845.42528735632,40330.96
98945.47126436782,37461.56
99045.51724137932,39664.64
99145.56321839082,40668.8
99245.6091954023,40263.32
99345.6551724138,38699.0
99445.7011494253,37567.0
99545.74712643679,39659.8
99645.79310344828,37428.6
99745.83908045977,37947.88
99845.88505747127,37184.32
99945.93103448277,36616.4
100045.97701149427,37253.0
100146.02298850575,37769.16
100246.06896551725,39803.36
100346.11494252874,40036.04
100446.16091954024,37574.56
100546.20689655172,37619.4
100646.25287356322,38243.88
100746.29885057472,36832.84
100846.34482758622,39210.12
100946.3908045977,37756.72
101046.4367816092,38234.48
101146.4827586207,40746.28
101246.5287356322,38496.0
101346.57471264369,39079.48
101446.62068965517,38382.64
101546.66666666667,39121.92
101646.71264367817,41897.84
101746.75862068967,39018.76
101846.80459770115,39008.28
101946.85057471265,42261.92
102046.89655172414,38518.88
102146.94252873564,38947.12
102246.98850574713,38115.64
102347.03448275862,42122.68
102447.08045977012,39807.28
102547.12643678162,37119.04
102647.17241379312,38680.36
102747.2183908046,38625.92
102847.2643678161,39055.04
102947.3103448276,42126.24
103047.35632183909,38131.48
103147.40229885057,37534.0
103247.44827586207,38653.12
103347.49425287357,37882.88
103447.54022988507,38655.36
103547.58620689655,39472.16
103647.63218390805,38882.56
103747.67816091955,37652.56
103847.72413793104,39683.56
103947.77011494254,36983.48
104047.81609195402,39939.76
104147.86206896552,38275.56
104247.90804597702,41163.76
104347.95402298852,37351.44
104448.0,39550.12
104548.0459770115,38533.08
104648.091954023,39929.48
104748.1379310345,41119.68
104848.18390804598,35091.24
104948.22988505747,37175.56
105048.27586206897,39402.4
105148.32183908047,39671.6
105248.36781609197,38308.64
105348.41379310345,38726.88
105448.45977011495,38033.24
105548.50574712644,40109.04
105648.55172413794,39035.96
105748.59770114943,38347.8
105848.64367816092,39798.12
105948.68965517242,39127.52
106048.73563218392,39703.04
106148.78160919542,40340.52
106248.8275862069,38797.64
106348.8735632184,39002.48
106448.9195402299,40763.44
106548.96551724139,40842.68
106649.01149425287,39777.8
106749.05747126437,37524.84
106849.10344827587,40225.6
106949.14942528737,39953.84
107049.19540229885,41104.6
107149.24137931035,39770.44
107249.28735632185,40706.64
107349.33333333334,40133.6
107449.37931034484,40720.0
107549.42528735632,38536.76
