games,Mean reward
31915.190476190477,26785.32
32015.238095238095,30168.92
32115.285714285714,27781.2
32215.333333333336,28293.84
32315.380952380954,27473.32
32415.428571428572,28440.92
32515.47619047619,29450.64
32615.52380952381,27366.24
32715.57142857143,26977.28
32815.619047619046,26537.92
32915.666666666664,26653.44
33015.71428571429,29061.96
33115.76190476191,30006.96
33215.80952380953,28599.44
33315.857142857145,28688.88
33415.90476190476,30610.36
33515.95238095238,27752.4
33616.0,27840.84
33716.04761904762,29095.56
33816.09523809524,29679.0
33916.142857142855,27078.24
34016.19047619048,28799.56
34116.2380952381,29831.52
34216.28571428572,28136.12
34316.333333333336,29612.48
34416.380952380954,30248.92
34516.42857142857,28290.52
34616.47619047619,29719.0
34716.52380952381,29746.2
34816.57142857143,30767.76
34916.619047619046,31524.36
35016.666666666664,28748.88
35116.71428571429,30355.68
35216.76190476191,29421.24
35316.80952380953,29144.48
35416.857142857145,29898.48
35516.90476190476,28985.88
35616.95238095238,29910.08
35717.0,30207.32
35817.04761904762,28962.32
35917.09523809524,28429.48
36017.142857142855,29402.48
36117.19047619048,30674.16
36217.2380952381,29829.68
36317.28571428572,30038.32
36417.333333333336,27329.72
36517.380952380954,29978.64
36617.42857142857,28458.88
36717.47619047619,29372.36
36817.52380952381,28552.12
36917.57142857143,29501.72
37017.619047619046,29009.68
37117.66666666667,30466.28
37217.71428571429,28520.48
37317.76190476191,29732.88
37417.80952380953,29947.92
37517.857142857145,29641.68
37617.90476190476,29681.04
37717.95238095238,29905.96
37818.0,30137.28
37918.04761904762,30366.08
38018.09523809524,29322.96
38118.142857142855,30771.52
38218.19047619048,30276.76
38318.2380952381,30681.68
38418.28571428572,29032.72
38518.333333333336,29212.56
38618.380952380954,30644.32
38718.42857142857,29815.12
38818.47619047619,30389.92
38918.52380952381,29050.36
39018.57142857143,31186.24
39118.619047619046,29573.2
39218.66666666667,29888.04
39318.71428571429,30765.32
39418.76190476191,29989.64
39518.80952380953,29168.36
39618.857142857145,29449.88
39718.90476190476,30801.52
39818.95238095238,29221.24
39919.0,31049.92
40019.04761904762,29260.08
40119.09523809524,29568.32
40219.142857142855,29302.32
40319.19047619048,31767.8
40419.2380952381,30324.44
40519.28571428572,29794.76
40619.333333333336,31149.72
40719.380952380954,31425.92
40819.42857142857,30666.24
40919.47619047619,29157.16
41019.52380952381,29676.36
41119.57142857143,31441.0
41219.619047619046,29893.24
41319.66666666667,31870.0
41419.71428571429,30045.2
41519.76190476191,31724.24
41619.80952380953,30725.28
41719.857142857145,29216.0
41819.90476190476,30792.8
41919.95238095238,30710.64
42020.0,31684.32
42120.04761904762,30777.24
42220.09523809524,29879.48
42320.142857142855,31270.12
42420.19047619048,29032.28
42520.2380952381,31969.76
42620.28571428572,29656.0
42720.333333333336,29888.4
42820.380952380954,30546.36
42920.42857142857,31992.8
43020.47619047619,30871.8
43120.52380952381,33117.24
43220.57142857143,31155.68
43320.619047619046,30212.52
43420.66666666667,31093.52
43520.71428571429,30271.64
43620.76190476191,29904.92
43720.80952380953,31979.72
43820.857142857145,31179.48
43920.90476190476,31732.4
44020.95238095238,30528.6
44121.0,31254.84
44221.04761904762,33197.0
44321.09523809524,31392.6
44421.142857142855,31379.32
44521.19047619048,31234.24
44621.2380952381,31420.56
44721.28571428572,30665.4
44821.333333333336,32196.6
44921.380952380954,33038.96
45021.42857142857,30190.68
45121.47619047619,32651.32
45221.52380952381,30478.8
45321.57142857143,28864.68
45421.619047619046,33082.08
45521.66666666667,32006.24
45621.71428571429,32069.8
45721.76190476191,30814.72
45821.80952380953,31584.32
45921.857142857145,32604.44
46021.90476190476,31047.6
46121.95238095238,30617.88
46222.0,33387.84
46322.04761904762,31183.28
46422.09523809524,29588.28
46522.14285714286,31778.32
46622.19047619048,31533.68
46722.2380952381,32007.24
46822.28571428572,32971.6
46922.333333333336,29678.88
47022.380952380954,33008.64
47122.42857142857,31134.72
47222.47619047619,31056.28
47322.52380952381,32185.28
47422.57142857143,30558.44
47522.619047619046,33435.88
47622.66666666667,30726.4
47722.71428571429,31671.04
47822.76190476191,31070.76
47922.80952380953,32988.48
48022.857142857145,29848.84
48122.90476190476,31701.64
48222.95238095238,34502.52
48323.0,31775.0
48423.04761904762,32793.32
48523.09523809524,31529.44
48623.14285714286,33354.92
48723.19047619048,30516.68
48823.2380952381,30555.52
48923.28571428572,33628.88
49023.333333333336,31889.24
49123.380952380954,32565.76
49223.42857142857,31612.44
49323.47619047619,32368.92
49423.52380952381,32954.32
49523.57142857143,31085.0
49623.619047619046,31848.36
49723.66666666667,32291.36
49823.71428571429,32766.8
49923.76190476191,32546.44
50023.80952380953,30050.04
50123.857142857145,31790.48
50223.90476190476,32271.76
50323.95238095238,31220.28
50424.0,31454.04
50524.04761904762,34794.96
50624.09523809524,31458.72
50724.14285714286,34452.96
50824.19047619048,33065.48
50924.2380952381,32561.36
51024.28571428572,29366.84
51124.333333333336,32885.4
51224.380952380954,31042.12
51324.42857142857,33541.2
51424.47619047619,33530.2
51524.52380952381,32818.12
51624.57142857143,30918.84
51724.619047619046,32735.48
51824.66666666667,30641.52
51924.71428571429,33388.92
52024.76190476191,31444.32
52124.80952380953,32558.0
52224.857142857145,33292.12
52324.90476190476,33401.64
52424.95238095238,31563.76
52525.0,33275.72
52625.04761904762,32662.08
52725.09523809524,33135.36
52825.14285714286,33350.0
52925.19047619048,32659.52
53025.2380952381,33112.16
53125.28571428572,32580.48
53225.333333333336,33357.2
53325.380952380954,32372.28
53425.42857142857,33637.32
53525.47619047619,33030.6
53625.52380952381,34308.12
53725.57142857143,32859.2
53825.619047619046,36294.12
53925.66666666667,33320.64
54025.71428571429,32665.56
54125.76190476191,34305.36
54225.80952380953,31153.2
54325.857142857145,34636.76
54425.90476190476,33366.32
54525.95238095238,32574.8
54626.0,33464.88
54726.04761904762,33522.16
54826.09523809524,32429.76
54926.14285714286,33392.6
55026.19047619048,33868.84
55126.2380952381,35289.28
55226.28571428572,33196.56
55326.333333333336,35071.48
55426.380952380954,34031.0
55526.42857142857,32180.04
55626.47619047619,32866.68
55726.52380952381,33735.56
55826.57142857143,32049.92
55926.619047619046,34347.4
56026.66666666667,36361.44
56126.71428571429,35927.52
56226.76190476191,35690.48
56326.80952380953,32159.28
56426.857142857145,33857.4
56526.90476190476,32912.0
56626.95238095238,33505.72
56727.0,33489.2
56827.04761904762,35701.92
56927.09523809524,34757.88
57027.14285714286,35633.76
57127.19047619048,33363.32
57227.2380952381,32901.56
57327.28571428572,32777.0
57427.333333333336,34308.24
57527.380952380954,35602.0
57627.42857142857,33849.44
57727.47619047619,34954.12
57827.52380952381,33555.72
57927.57142857143,35568.16
58027.61904761905,36516.2
58127.66666666667,35160.12
58227.71428571429,34833.28
58327.76190476191,34804.96
58427.80952380953,35050.12
58527.857142857145,35502.8
58627.90476190476,35450.08
58727.95238095238,33273.76
58828.0,35792.56
58928.04761904762,35965.44
59028.09523809524,35680.92
59128.14285714286,36950.08
59228.19047619048,36084.24
59328.2380952381,34745.28
59428.28571428572,34586.92
59528.333333333336,38055.68
59628.380952380954,32472.8
59728.42857142857,33254.88
59828.47619047619,35176.84
59928.52380952381,36262.08
60028.57142857143,33213.04
60128.61904761905,36925.6
60228.66666666667,34953.4
60328.71428571429,36391.8
60428.76190476191,34928.84
60528.80952380953,35379.16
60628.857142857145,36375.84
60728.90476190476,31909.36
60828.95238095238,34680.24
60929.0,34191.68
61029.04761904762,35752.56
61129.09523809524,34351.24
61229.14285714286,35209.64
61329.19047619048,33861.24
61429.2380952381,36836.16
61529.28571428572,35438.88
61629.333333333336,34394.2
61729.380952380954,38711.08
61829.42857142857,33528.76
61929.47619047619,36046.96
62029.52380952381,36958.44
62129.57142857143,36170.6
62229.61904761905,35596.24
62329.66666666667,33412.32
62429.71428571429,37343.08
62529.76190476191,34787.64
62629.80952380953,34691.52
62729.857142857145,35134.92
62829.90476190476,32907.36
62929.95238095238,36004.92
63030.0,33311.48
63130.04761904762,34612.44
63230.09523809524,35195.72
63330.14285714286,33989.36
63430.19047619048,35662.96
63530.2380952381,35137.88
63630.28571428572,36557.2
63730.333333333336,34448.48
63830.380952380954,34914.52
63930.42857142857,36317.8
64030.47619047619,34551.56
64130.52380952381,36931.68
64230.57142857143,36576.44
64330.61904761905,35583.6
64430.66666666667,37002.32
64530.71428571429,35615.6
64630.76190476191,36833.96
64730.80952380953,35784.96
64830.857142857145,39057.72
64930.90476190476,37500.88
65030.95238095238,37757.44
65131.0,37388.24
65231.04761904762,35924.92
65331.09523809524,36850.72
65431.14285714286,37530.16
65531.19047619048,35803.4
65631.23809523809,36089.48
65731.28571428571,38370.52
65831.33333333333,34358.92
65931.38095238096,36699.44
66031.42857142858,35841.48
66131.4761904762,39037.24
66231.52380952382,35267.32
66331.57142857143,33654.52
66431.61904761905,39259.6
66531.66666666667,34367.88
66631.71428571429,36318.6
66731.76190476191,36748.32
66831.80952380953,35528.24
66931.85714285714,37095.0
67031.90476190476,36736.64
67131.95238095238,34833.08
67232.0,36276.28
67332.04761904762,35425.72
67432.09523809524,36835.16
67532.14285714286,33490.0
67632.19047619047,35549.72
67732.23809523809,37668.04
67832.28571428571,35669.84
67932.33333333333,36749.68
68032.38095238096,38470.92
68132.42857142858,36383.68
68232.4761904762,37573.28
68332.52380952382,36654.88
68432.57142857143,35654.04
68532.61904761905,36679.96
68632.66666666667,36493.04
68732.71428571429,38157.0
68832.76190476191,35795.8
68932.80952380953,35191.32
69032.85714285714,35406.2
69132.90476190476,35955.88
69232.95238095238,37347.4
69333.0,34508.92
69433.04761904762,35361.64
69533.09523809524,35657.44
69633.14285714286,34895.52
69733.19047619047,35279.32
69833.23809523809,35830.32
69933.28571428571,36786.44
70033.33333333333,36525.0
70133.38095238096,38145.36
70233.42857142858,36469.6
70333.4761904762,39302.72
70433.52380952382,34845.6
70533.57142857143,34932.64
70633.61904761905,36718.72
70733.66666666667,37895.28
70833.71428571429,36760.68
70933.76190476191,38037.48
71033.80952380953,33501.36
71133.85714285714,38464.32
71233.90476190476,35575.28
71333.95238095238,37152.16
71434.0,33463.64
71534.04761904762,34614.92
71634.09523809524,35423.88
71734.14285714286,37533.52
71834.19047619047,35739.52
71934.23809523809,37371.68
72034.28571428571,36283.32
72134.33333333334,37520.6
72234.38095238096,36110.68
72334.42857142858,36521.08
72434.4761904762,35714.52
72534.52380952382,36632.72
72634.57142857143,34433.12
72734.61904761905,37986.32
72834.66666666667,36008.48
72934.71428571429,37373.2
73034.76190476191,34719.8
73134.80952380953,36452.12
73234.85714285714,35933.28
73334.90476190476,36977.84
73434.95238095238,35785.52
73535.0,38459.08
73635.04761904762,37201.84
73735.09523809524,35597.16
73835.14285714286,36866.28
73935.19047619047,38796.32
74035.23809523809,36334.84
74135.28571428571,38359.52
74235.33333333334,39688.4
74335.38095238096,36145.64
74435.42857142858,38722.4
74535.4761904762,37243.64
74635.52380952382,35680.88
74735.57142857143,38958.64
74835.61904761905,34996.28
74935.66666666667,37662.6
75035.71428571429,38924.88
75135.76190476191,39373.84
75235.80952380953,38717.2
75335.85714285714,35336.12
75435.90476190476,35817.52
75535.95238095238,37836.24
75636.0,38130.72
75736.04761904762,39999.16
75836.09523809524,40399.56
75936.14285714286,38745.24
76036.19047619047,36487.12
76136.23809523809,35239.88
76236.28571428571,37249.04
76336.33333333334,36168.28
76436.38095238096,38180.36
76536.42857142858,38697.16
76636.4761904762,38536.76
76736.52380952382,37733.28
76836.57142857143,37025.64
76936.61904761905,36595.84
77036.66666666667,38607.08
77136.71428571429,37633.0
77236.76190476191,36619.04
77336.80952380953,35558.36
77436.85714285714,36828.04
77536.90476190476,37682.92
77636.95238095238,34102.8
77737.0,39882.24
77837.04761904762,36368.2
77937.09523809524,40678.64
78037.14285714286,38884.36
78137.19047619047,39261.96
78237.23809523809,36397.2
78337.28571428571,41124.72
78437.33333333334,36727.32
78537.38095238096,38663.44
78637.42857142858,37110.68
78737.4761904762,36468.12
78837.52380952382,37242.24
78937.57142857143,40572.84
79037.61904761905,41092.64
79137.66666666667,38325.24
79237.71428571429,41774.08
79337.76190476191,38431.48
79437.80952380953,35955.44
79537.85714285714,36566.24
79637.90476190476,43036.16
79737.95238095238,38589.56
79838.0,38297.16
79938.04761904762,35946.0
80038.09523809524,36619.12
80138.14285714286,37015.12
80238.19047619047,39420.76
80338.23809523809,36128.52
80438.28571428571,37215.24
80538.33333333334,37233.88
80638.38095238096,38562.2
80738.42857142858,40006.68
80838.4761904762,39551.64
80938.52380952382,38842.44
81038.57142857143,41015.56
81138.61904761905,38129.28
81238.66666666667,38672.0
81338.71428571429,40446.28
81438.76190476191,39778.52
81538.80952380953,38455.04
81638.85714285714,35608.84
81738.90476190476,36985.72
81838.95238095238,40028.16
81939.0,37901.52
82039.04761904762,39853.64
82139.09523809524,40339.16
82239.14285714286,37441.08
82339.19047619047,41117.64
82439.23809523809,40460.92
82539.28571428571,39928.16
82639.33333333334,39841.52
82739.38095238096,35892.44
82839.42857142858,36979.88
82939.4761904762,38999.48
83039.52380952382,39443.16
83139.57142857143,38726.96
83239.61904761905,37940.76
83339.66666666667,40810.4
83439.71428571429,38409.16
83539.76190476191,37835.52
83639.80952380953,41939.88
83739.85714285714,36917.52
83839.90476190476,38920.24
83939.95238095238,38346.8
84040.0,39012.04
84140.04761904762,40131.88
84240.09523809524,38185.72
84340.14285714286,38036.68
84440.19047619047,39903.08
84540.23809523809,39874.48
84640.28571428571,38444.12
84740.33333333334,42770.68
84840.38095238096,39349.16
84940.42857142858,41667.4
85040.4761904762,41099.6
85140.52380952382,41744.76
85240.57142857143,39632.96
85340.61904761905,40044.08
85440.66666666667,39415.48
85540.71428571429,38471.28
85640.76190476191,39817.24
85740.80952380953,38676.8
85840.85714285714,38752.52
85940.90476190476,39253.76
86040.95238095238,39146.92
86141.0,39005.08
86241.04761904762,38210.6
86341.09523809524,42506.76
86441.14285714286,37841.8
86541.19047619047,36561.0
86641.23809523809,41701.28
86741.28571428571,40653.72
86841.33333333334,40989.2
86941.38095238096,41152.52
87041.42857142858,40657.36
87141.4761904762,42039.8
87241.52380952382,41023.32
87341.57142857143,41139.8
87441.61904761905,42286.8
87541.66666666667,42001.44
87641.71428571429,40653.16
87741.76190476191,40184.88
87841.80952380953,39781.24
87941.85714285714,39658.28
88041.90476190476,39846.12
88141.95238095238,39119.68
88242.0,40699.6
88342.04761904762,42340.2
88442.09523809524,38820.36
88542.14285714286,39316.48
88642.19047619047,39622.96
88742.23809523809,39751.0
88842.28571428571,35578.6
88942.33333333334,39320.12
89042.38095238096,42613.16
89142.42857142858,38889.76
89242.4761904762,39526.24
89342.52380952382,40371.84
89442.57142857143,40167.04
89542.61904761905,41358.36
89642.66666666667,39621.96
89742.71428571429,40092.88
89842.76190476191,40640.24
89942.80952380953,37960.68
90042.85714285714,41364.72
90142.90476190476,40471.36
90242.95238095238,44260.72
90343.0,40580.08
90443.04761904762,41169.64
90543.09523809524,40696.4
90643.14285714286,41191.2
90743.19047619047,42565.12
90843.23809523809,41675.0
90943.28571428571,42597.84
91043.33333333334,43772.28
91143.38095238096,40366.88
91243.42857142858,37003.88
91343.4761904762,38198.36
91443.52380952382,38200.16
91543.57142857143,37462.08
91643.61904761905,42460.0
91743.66666666667,41913.88
91843.71428571429,37565.2
91943.76190476191,43245.56
92043.80952380953,41200.16
92143.85714285714,38823.88
92243.90476190476,41163.96
92343.95238095238,41101.24
92444.0,38368.12
92544.04761904762,40228.44
92644.09523809524,40020.36
92744.14285714286,39974.2
92844.19047619047,43251.56
92944.23809523809,41823.76
93044.28571428572,40081.84
93144.33333333334,43817.68
93244.38095238096,39828.76
93344.42857142858,39055.16
93444.4761904762,42049.84
93544.52380952382,40312.36
93644.57142857143,39716.8
93744.61904761905,39364.44
93844.66666666667,41349.84
93944.71428571429,40498.24
94044.76190476191,40378.52
94144.80952380953,44078.04
94244.85714285714,42637.88
94344.90476190476,43383.0
94444.95238095238,42696.08
94545.0,39308.52
94645.04761904762,40963.76
94745.09523809524,40739.16
94845.14285714286,41856.4
94945.19047619047,44353.48
95045.23809523809,40994.72
95145.28571428572,41283.52
95245.33333333334,40530.76
95345.38095238096,42527.24
95445.42857142858,42950.52
95545.4761904762,40024.56
95645.52380952382,39929.2
95745.57142857143,38487.96
95845.61904761905,39339.2
95945.66666666667,39746.16
96045.71428571429,41863.0
96145.76190476191,38555.36
96245.80952380953,41061.76
96345.85714285714,42438.4
96445.90476190476,41668.68
96545.95238095238,40798.28
96646.0,40787.12
96746.04761904762,37859.72
96846.09523809524,41440.04
96946.14285714286,43101.6
97046.19047619047,42792.48
97146.23809523809,44845.2
97246.28571428572,40737.16
97346.33333333334,42769.6
97446.38095238096,41421.92
97546.42857142858,39747.0
97646.4761904762,44000.32
97746.52380952382,41012.24
97846.57142857143,39535.88
97946.61904761905,39127.4
98046.66666666667,42799.64
98146.71428571429,40764.0
98246.76190476191,42891.12
98346.80952380953,41821.16
98446.85714285714,41894.04
98546.90476190476,42230.72
98646.95238095238,43077.84
98747.0,39599.0
98847.04761904762,43013.28
98947.09523809524,42642.4
99047.14285714286,42302.08
99147.19047619047,42713.6
99247.23809523809,41905.64
99347.28571428572,44459.88
99447.33333333334,43471.76
99547.38095238096,44439.32
99647.42857142858,43690.16
99747.4761904762,41412.24
99847.52380952382,42440.84
99947.57142857143,41853.72
100047.61904761905,41052.76
100147.66666666667,41102.72
100247.71428571429,44456.56
100347.76190476191,41550.56
100447.80952380953,43091.24
100547.85714285714,43667.56
100647.90476190476,40017.32
100747.95238095238,44695.96
100848.0,40581.48
100948.04761904762,41605.56
101048.09523809524,38067.4
101148.14285714286,42965.28
101248.19047619047,38913.88
101348.23809523809,42156.12
101448.28571428572,43878.52
101548.33333333334,43136.08
101648.38095238096,42505.0
101748.42857142858,42416.76
101848.4761904762,42692.52
101948.52380952382,44149.8
102048.57142857143,44491.48
102148.61904761905,40841.28
102248.66666666667,40856.16
102348.71428571429,45205.92
102448.76190476191,42317.92
102548.80952380953,42303.2
102648.85714285714,42820.32
102748.90476190476,42650.52
102848.95238095238,42844.28
102949.0,41333.2
103049.04761904762,43391.72
103149.09523809524,40372.44
103249.14285714286,43197.4
103349.19047619047,44556.56
103449.23809523809,42147.0
103549.28571428572,42981.04
103649.33333333334,43134.32
103749.38095238096,42069.96
103849.42857142858,42945.68
103949.4761904762,40444.52
104049.52380952382,41647.08
104149.57142857143,41367.6
104249.61904761905,45487.92
104349.66666666667,41702.36
104449.71428571429,40989.32
104549.76190476191,41295.12
104649.80952380953,42981.4
104749.85714285714,45181.72
104849.90476190476,45638.32
104949.95238095238,44098.08
105050.0,40143.84
105150.04761904762,44221.08
105250.09523809524,46477.2
105350.14285714286,44452.48
105450.19047619047,42789.6
105550.23809523809,43266.48
105650.28571428572,46306.92
105750.33333333334,42525.88
105850.38095238096,42886.52
105950.42857142858,41782.88
106050.4761904762,42976.28
106150.52380952382,44651.96
106250.57142857143,43754.64
106350.61904761905,43741.24
106450.66666666667,42958.88
106550.71428571429,44160.16
106650.76190476191,44318.72
106750.80952380953,42417.88
106850.85714285714,42715.96
106950.90476190476,41304.12
107050.95238095238,44377.76
107151.0,41772.04
107251.04761904762,44143.76
107351.09523809524,44076.12
107451.14285714286,41692.12
107551.19047619047,43975.48
107651.23809523809,44526.32
107751.28571428572,42312.28
107851.33333333334,44118.72
107951.38095238096,45692.88
108051.42857142858,42024.52
108151.4761904762,41887.84
108251.52380952382,43729.36
108351.57142857143,47172.76
108451.61904761905,43815.48
